Time,TIME,SIGNAL
2017-05-12 15:47:48,2017-05-12 15:47:48.900,1.0
2017-05-12 15:47:49,2017-05-12 15:47:49.900,1.0
2017-05-12 15:47:50,2017-05-12 15:47:50.900,1.0
2017-05-12 15:47:51,2017-05-12 15:47:51.900,1.0
2017-05-12 15:47:52,2017-05-12 15:47:52.900,1.0
2017-05-12 15:47:53,2017-05-12 15:47:53.900,1.0
2017-05-12 15:47:54,2017-05-12 15:47:54.900,1.0
2017-05-12 15:47:55,2017-05-12 15:47:55.900,1.0
2017-05-12 15:47:56,2017-05-12 15:47:56.900,1.0
2017-05-12 15:47:57,2017-05-12 15:47:57.900,1.0
2017-05-12 15:47:58,2017-05-12 15:47:58.900,1.0
2017-05-12 15:47:59,2017-05-12 15:47:59.900,1.0
2017-05-12 15:48:00,2017-05-12 15:48:00.900,1.0
2017-05-12 15:48:01,2017-05-12 15:48:01.900,1.0
2017-05-12 15:48:02,2017-05-12 15:48:02.900,1.0
2017-05-12 15:48:03,2017-05-12 15:48:03.900,1.0
2017-05-12 15:48:04,2017-05-12 15:48:04.900,1.0
2017-05-12 15:48:05,2017-05-12 15:48:05.900,1.0
2017-05-12 15:48:06,2017-05-12 15:48:06.900,1.0
2017-05-12 15:48:07,2017-05-12 15:48:07.900,1.0
2017-05-12 15:48:08,2017-05-12 15:48:08.900,1.0
2017-05-12 15:48:09,2017-05-12 15:48:09.900,1.0
2017-05-12 15:48:10,2017-05-12 15:48:10.900,1.0
2017-05-12 15:48:11,2017-05-12 15:48:11.900,1.0
2017-05-12 15:48:12,2017-05-12 15:48:12.900,1.0
2017-05-12 15:48:13,2017-05-12 15:48:13.900,1.0
2017-05-12 15:48:14,2017-05-12 15:48:14.900,1.0
2017-05-12 15:48:15,2017-05-12 15:48:15.900,1.0
2017-05-12 15:48:16,2017-05-12 15:48:16.900,1.0
2017-05-12 15:48:17,2017-05-12 15:48:17.900,1.0
2017-05-12 15:48:18,2017-05-12 15:48:18.900,1.0
2017-05-12 15:48:19,2017-05-12 15:48:19.900,1.0
2017-05-12 15:48:20,2017-05-12 15:48:20.900,1.0
2017-05-12 15:48:21,2017-05-12 15:48:21.900,1.0
2017-05-12 15:48:22,2017-05-12 15:48:22.900,1.0
2017-05-12 15:48:23,2017-05-12 15:48:23.900,1.0
2017-05-12 15:48:24,2017-05-12 15:48:24.900,1.0
2017-05-12 15:48:25,2017-05-12 15:48:25.900,1.0
2017-05-12 15:48:26,2017-05-12 15:48:26.900,1.0
2017-05-12 15:48:27,2017-05-12 15:48:27.900,1.0
2017-05-12 15:48:28,2017-05-12 15:48:28.900,1.0
2017-05-12 15:48:29,2017-05-12 15:48:29.900,1.0
2017-05-12 15:48:30,2017-05-12 15:48:30.900,1.0
2017-05-12 15:48:31,2017-05-12 15:48:31.900,1.0
2017-05-12 15:48:32,2017-05-12 15:48:32.900,1.0
2017-05-12 15:48:33,2017-05-12 15:48:33.900,1.0
2017-05-12 15:48:34,2017-05-12 15:48:34.900,1.0
2017-05-12 15:48:35,2017-05-12 15:48:35.900,1.0
2017-05-12 15:48:36,2017-05-12 15:48:36.900,1.0
2017-05-12 15:48:37,2017-05-12 15:48:37.900,1.0
2017-05-12 15:48:38,2017-05-12 15:48:38.900,1.0
2017-05-12 15:48:39,2017-05-12 15:48:39.900,1.0
2017-05-12 15:48:40,2017-05-12 15:48:40.900,1.0
2017-05-12 15:48:41,2017-05-12 15:48:41.900,1.0
2017-05-12 15:48:42,2017-05-12 15:48:42.900,1.0
2017-05-12 15:48:43,2017-05-12 15:48:43.900,1.0
2017-05-12 15:48:44,2017-05-12 15:48:44.900,1.0
2017-05-12 15:48:45,2017-05-12 15:48:45.900,1.0
2017-05-12 15:48:46,2017-05-12 15:48:46.900,1.0
2017-05-12 15:48:47,2017-05-12 15:48:47.900,1.0
2017-05-12 15:48:48,2017-05-12 15:48:48.900,1.0
2017-05-12 15:48:49,2017-05-12 15:48:49.900,1.0
2017-05-12 15:48:50,2017-05-12 15:48:50.900,1.0
2017-05-12 15:48:51,2017-05-12 15:48:51.900,1.0
2017-05-12 15:48:52,2017-05-12 15:48:52.900,1.0
2017-05-12 15:48:53,2017-05-12 15:48:53.900,1.0
2017-05-12 15:48:54,2017-05-12 15:48:54.900,1.0
2017-05-12 15:48:55,2017-05-12 15:48:55.900,1.0
2017-05-12 15:48:56,2017-05-12 15:48:56.900,1.0
2017-05-12 15:48:57,2017-05-12 15:48:57.900,1.0
2017-05-12 15:48:58,2017-05-12 15:48:58.900,1.0
2017-05-12 15:48:59,2017-05-12 15:48:59.900,1.0
2017-05-12 15:49:00,2017-05-12 15:49:00.900,1.0
2017-05-12 15:49:01,2017-05-12 15:49:01.900,1.0
2017-05-12 15:49:02,2017-05-12 15:49:02.900,1.0
2017-05-12 15:49:03,2017-05-12 15:49:03.900,1.0
2017-05-12 15:49:04,2017-05-12 15:49:04.900,1.0
2017-05-12 15:49:05,2017-05-12 15:49:05.900,1.0
2017-05-12 15:49:06,2017-05-12 15:49:06.900,1.0
2017-05-12 15:49:07,2017-05-12 15:49:07.900,1.0
2017-05-12 15:49:08,2017-05-12 15:49:08.900,1.0
2017-05-12 15:49:09,2017-05-12 15:49:09.900,1.0
2017-05-12 15:49:10,2017-05-12 15:49:10.900,1.0
2017-05-12 15:49:11,2017-05-12 15:49:11.900,1.0
2017-05-12 15:49:12,2017-05-12 15:49:12.900,1.0
2017-05-12 15:49:13,2017-05-12 15:49:13.900,1.0
2017-05-12 15:49:14,2017-05-12 15:49:14.900,1.0
2017-05-12 15:49:15,2017-05-12 15:49:15.900,1.0
2017-05-12 15:49:16,2017-05-12 15:49:16.900,1.0
2017-05-12 15:49:17,2017-05-12 15:49:17.900,1.0
2017-05-12 15:49:18,2017-05-12 15:49:18.900,1.0
2017-05-12 15:49:19,2017-05-12 15:49:19.900,1.0
2017-05-12 15:49:20,2017-05-12 15:49:20.900,1.0
2017-05-12 15:49:21,2017-05-12 15:49:21.900,1.0
2017-05-12 15:49:22,2017-05-12 15:49:22.900,1.0
2017-05-12 15:49:23,2017-05-12 15:49:23.900,1.0
2017-05-12 15:49:24,2017-05-12 15:49:24.900,1.0
2017-05-12 15:49:25,2017-05-12 15:49:25.900,1.0
2017-05-12 15:49:26,2017-05-12 15:49:26.900,1.0
2017-05-12 15:49:27,2017-05-12 15:49:27.900,1.0
2017-05-12 15:49:28,2017-05-12 15:49:28.900,1.0
2017-05-12 15:49:29,2017-05-12 15:49:29.900,1.0
2017-05-12 15:49:30,2017-05-12 15:49:30.900,1.0
2017-05-12 15:49:31,2017-05-12 15:49:31.900,1.0
2017-05-12 15:49:32,2017-05-12 15:49:32.900,1.0
2017-05-12 15:49:33,2017-05-12 15:49:33.900,1.0
2017-05-12 15:49:34,2017-05-12 15:49:34.900,1.0
2017-05-12 15:49:35,2017-05-12 15:49:35.900,1.0
2017-05-12 15:49:36,2017-05-12 15:49:36.900,1.0
2017-05-12 15:49:37,2017-05-12 15:49:37.900,1.0
2017-05-12 15:49:38,2017-05-12 15:49:38.900,1.0
2017-05-12 15:49:39,2017-05-12 15:49:39.900,1.0
2017-05-12 15:49:40,2017-05-12 15:49:40.900,1.0
2017-05-12 15:49:41,2017-05-12 15:49:41.900,1.0
2017-05-12 15:49:42,2017-05-12 15:49:42.900,1.0
2017-05-12 15:49:43,2017-05-12 15:49:43.900,1.0
2017-05-12 15:49:44,2017-05-12 15:49:44.900,1.0
2017-05-12 15:49:45,2017-05-12 15:49:45.900,1.0
2017-05-12 15:49:46,2017-05-12 15:49:46.900,1.0
2017-05-12 15:49:47,2017-05-12 15:49:47.900,1.0
2017-05-12 15:49:48,2017-05-12 15:49:48.900,1.0
2017-05-12 15:49:49,2017-05-12 15:49:49.900,1.0
2017-05-12 15:49:50,2017-05-12 15:49:50.900,1.0
2017-05-12 15:49:51,2017-05-12 15:49:51.900,1.0
2017-05-12 15:49:52,2017-05-12 15:49:52.900,1.0
2017-05-12 15:49:53,2017-05-12 15:49:53.900,1.0
2017-05-12 15:49:54,2017-05-12 15:49:54.900,1.0
2017-05-12 15:49:55,2017-05-12 15:49:55.900,1.0
2017-05-12 15:50:28,2017-05-12 15:50:28.900,-1.0
2017-05-12 15:50:29,2017-05-12 15:50:29.900,-1.0
2017-05-12 15:50:30,2017-05-12 15:50:30.900,-1.0
2017-05-12 15:50:31,2017-05-12 15:50:31.900,-1.0
2017-05-12 15:50:32,2017-05-12 15:50:32.900,-1.0
2017-05-12 15:50:33,2017-05-12 15:50:33.900,-1.0
2017-05-12 15:50:34,2017-05-12 15:50:34.900,-1.0
2017-05-12 15:50:35,2017-05-12 15:50:35.900,-1.0
2017-05-12 15:50:36,2017-05-12 15:50:36.900,-1.0
2017-05-12 15:50:37,2017-05-12 15:50:37.900,-1.0
2017-05-12 15:50:38,2017-05-12 15:50:38.900,-1.0
2017-05-12 15:50:39,2017-05-12 15:50:39.900,-1.0
2017-05-12 15:50:40,2017-05-12 15:50:40.900,-1.0
2017-05-12 15:50:41,2017-05-12 15:50:41.900,-1.0
2017-05-12 15:50:42,2017-05-12 15:50:42.900,-1.0
2017-05-12 15:50:43,2017-05-12 15:50:43.900,-1.0
2017-05-12 15:50:44,2017-05-12 15:50:44.900,-1.0
2017-05-12 15:50:45,2017-05-12 15:50:45.900,-1.0
2017-05-12 15:50:46,2017-05-12 15:50:46.900,-1.0
2017-05-12 15:50:47,2017-05-12 15:50:47.900,-1.0
2017-05-12 15:50:48,2017-05-12 15:50:48.900,-1.0
2017-05-12 15:50:49,2017-05-12 15:50:49.900,-1.0
2017-05-12 15:50:50,2017-05-12 15:50:50.900,-1.0
2017-05-12 15:50:51,2017-05-12 15:50:51.900,-1.0
2017-05-12 15:50:52,2017-05-12 15:50:52.900,-1.0
2017-05-12 15:50:53,2017-05-12 15:50:53.900,-1.0
2017-05-12 15:50:54,2017-05-12 15:50:54.900,-1.0
2017-05-12 15:50:55,2017-05-12 15:50:55.900,-1.0
2017-05-12 15:50:56,2017-05-12 15:50:56.900,-1.0
2017-05-12 15:50:57,2017-05-12 15:50:57.900,-1.0
2017-05-12 15:50:58,2017-05-12 15:50:58.900,-1.0
2017-05-12 15:50:59,2017-05-12 15:50:59.900,-1.0
2017-05-12 15:51:00,2017-05-12 15:51:00.900,-1.0
2017-05-12 15:51:01,2017-05-12 15:51:01.900,-1.0
2017-05-12 15:51:02,2017-05-12 15:51:02.900,-1.0
2017-05-12 15:51:03,2017-05-12 15:51:03.900,-1.0
2017-05-12 15:51:04,2017-05-12 15:51:04.900,-1.0
2017-05-12 15:51:05,2017-05-12 15:51:05.900,-1.0
2017-05-12 15:51:06,2017-05-12 15:51:06.900,-1.0
2017-05-12 15:51:07,2017-05-12 15:51:07.900,-1.0
2017-05-12 15:51:08,2017-05-12 15:51:08.900,-1.0
2017-05-12 15:51:09,2017-05-12 15:51:09.900,-1.0
2017-05-12 15:51:10,2017-05-12 15:51:10.900,-1.0
2017-05-12 15:51:11,2017-05-12 15:51:11.900,-1.0
2017-05-12 15:51:12,2017-05-12 15:51:12.900,-1.0
2017-05-12 15:51:13,2017-05-12 15:51:13.900,-1.0
2017-05-12 15:51:14,2017-05-12 15:51:14.900,-1.0
2017-05-12 15:51:15,2017-05-12 15:51:15.900,-1.0
2017-05-12 15:51:16,2017-05-12 15:51:16.900,-1.0
2017-05-12 15:51:17,2017-05-12 15:51:17.900,-1.0
2017-05-12 15:51:18,2017-05-12 15:51:18.900,-1.0
2017-05-12 15:51:19,2017-05-12 15:51:19.900,-1.0
2017-05-12 15:51:20,2017-05-12 15:51:20.900,-1.0
2017-05-12 15:51:21,2017-05-12 15:51:21.900,-1.0
2017-05-12 15:51:22,2017-05-12 15:51:22.900,-1.0
2017-05-12 15:51:23,2017-05-12 15:51:23.900,-1.0
2017-05-12 15:51:24,2017-05-12 15:51:24.900,-1.0
2017-05-12 15:51:25,2017-05-12 15:51:25.900,-1.0
2017-05-12 15:51:26,2017-05-12 15:51:26.900,-1.0
2017-05-12 15:51:27,2017-05-12 15:51:27.900,-1.0
2017-05-12 15:51:28,2017-05-12 15:51:28.900,-1.0
2017-05-12 15:51:29,2017-05-12 15:51:29.900,-1.0
2017-05-12 15:51:30,2017-05-12 15:51:30.900,-1.0
2017-05-12 15:51:31,2017-05-12 15:51:31.900,-1.0
2017-05-12 15:51:32,2017-05-12 15:51:32.900,-1.0
2017-05-12 15:51:33,2017-05-12 15:51:33.900,-1.0
2017-05-12 15:51:34,2017-05-12 15:51:34.900,-1.0
2017-05-12 15:51:35,2017-05-12 15:51:35.900,-1.0
2017-05-12 15:51:36,2017-05-12 15:51:36.900,-1.0
2017-05-12 15:51:37,2017-05-12 15:51:37.900,-1.0
2017-05-12 15:51:38,2017-05-12 15:51:38.900,-1.0
2017-05-12 15:51:39,2017-05-12 15:51:39.900,-1.0
2017-05-12 15:51:40,2017-05-12 15:51:40.900,-1.0
2017-05-12 15:51:41,2017-05-12 15:51:41.900,-1.0
2017-05-12 15:51:42,2017-05-12 15:51:42.900,-1.0
2017-05-12 15:51:43,2017-05-12 15:51:43.900,-1.0
2017-05-12 15:51:44,2017-05-12 15:51:44.900,-1.0
2017-05-12 15:51:45,2017-05-12 15:51:45.900,-1.0
2017-05-12 15:51:46,2017-05-12 15:51:46.900,-1.0
2017-05-12 15:51:47,2017-05-12 15:51:47.900,-1.0
2017-05-12 15:51:48,2017-05-12 15:51:48.900,-1.0
2017-05-12 15:51:49,2017-05-12 15:51:49.900,-1.0
2017-05-12 15:51:50,2017-05-12 15:51:50.900,-1.0
2017-05-12 15:51:51,2017-05-12 15:51:51.900,-1.0
2017-05-12 15:51:52,2017-05-12 15:51:52.900,-1.0
2017-05-12 15:51:53,2017-05-12 15:51:53.900,-1.0
2017-05-12 15:51:54,2017-05-12 15:51:54.900,-1.0
2017-05-12 15:51:55,2017-05-12 15:51:55.900,-1.0
2017-05-12 15:51:56,2017-05-12 15:51:56.900,-1.0
2017-05-12 15:51:57,2017-05-12 15:51:57.900,-1.0
2017-05-12 15:51:58,2017-05-12 15:51:58.900,-1.0
2017-05-12 15:51:59,2017-05-12 15:51:59.900,-1.0
2017-05-12 15:52:00,2017-05-12 15:52:00.900,-1.0
2017-05-12 15:52:01,2017-05-12 15:52:01.900,-1.0
2017-05-12 15:52:02,2017-05-12 15:52:02.900,-1.0
2017-05-12 15:52:03,2017-05-12 15:52:03.900,-1.0
2017-05-12 15:52:04,2017-05-12 15:52:04.900,-1.0
2017-05-12 15:52:05,2017-05-12 15:52:05.900,-1.0
2017-05-12 15:52:06,2017-05-12 15:52:06.900,-1.0
2017-05-12 15:52:07,2017-05-12 15:52:07.900,-1.0
2017-05-12 15:52:08,2017-05-12 15:52:08.900,-1.0
2017-05-12 15:52:09,2017-05-12 15:52:09.900,-1.0
2017-05-12 15:52:10,2017-05-12 15:52:10.900,-1.0
2017-05-12 15:52:11,2017-05-12 15:52:11.900,-1.0
2017-05-12 15:52:12,2017-05-12 15:52:12.900,-1.0
2017-05-12 15:52:13,2017-05-12 15:52:13.900,-1.0
2017-05-12 15:52:14,2017-05-12 15:52:14.900,-1.0
2017-05-12 15:52:15,2017-05-12 15:52:15.900,-1.0
2017-05-12 15:52:16,2017-05-12 15:52:16.900,-1.0
2017-05-12 15:52:17,2017-05-12 15:52:17.900,-1.0
2017-05-12 15:52:18,2017-05-12 15:52:18.900,-1.0
2017-05-12 15:52:19,2017-05-12 15:52:19.900,-1.0
2017-05-12 15:52:20,2017-05-12 15:52:20.900,-1.0
2017-05-12 15:52:21,2017-05-12 15:52:21.900,-1.0
2017-05-12 15:52:22,2017-05-12 15:52:22.900,-1.0
2017-05-12 15:52:23,2017-05-12 15:52:23.900,-1.0
2017-05-12 15:52:24,2017-05-12 15:52:24.900,-1.0
2017-05-12 15:52:25,2017-05-12 15:52:25.900,-1.0
2017-05-12 15:52:26,2017-05-12 15:52:26.900,-1.0
2017-05-12 15:52:27,2017-05-12 15:52:27.900,-1.0
2017-05-12 15:52:28,2017-05-12 15:52:28.900,-1.0
2017-05-12 15:52:29,2017-05-12 15:52:29.900,-1.0
2017-05-12 15:52:30,2017-05-12 15:52:30.900,-1.0
2017-05-12 15:52:31,2017-05-12 15:52:31.900,-1.0
2017-05-12 15:52:32,2017-05-12 15:52:32.900,-1.0
2017-05-12 15:52:33,2017-05-12 15:52:33.900,-1.0
2017-05-12 15:52:34,2017-05-12 15:52:34.900,-1.0
2017-05-12 15:52:35,2017-05-12 15:52:35.900,-1.0
2017-05-12 15:52:36,2017-05-12 15:52:36.900,-1.0
2017-05-12 15:52:37,2017-05-12 15:52:37.900,-1.0
2017-05-12 15:52:38,2017-05-12 15:52:38.900,-1.0
2017-05-12 15:52:39,2017-05-12 15:52:39.900,-1.0
2017-05-12 15:52:40,2017-05-12 15:52:40.900,-1.0
2017-05-12 15:52:41,2017-05-12 15:52:41.900,-1.0
2017-05-12 15:52:42,2017-05-12 15:52:42.900,-1.0
2017-05-12 15:52:43,2017-05-12 15:52:43.900,-1.0
2017-05-12 15:52:44,2017-05-12 15:52:44.900,-1.0
2017-05-12 15:52:45,2017-05-12 15:52:45.900,-1.0
2017-05-12 15:52:46,2017-05-12 15:52:46.900,-1.0
2017-05-12 15:52:47,2017-05-12 15:52:47.900,-1.0
2017-05-12 15:52:48,2017-05-12 15:52:48.900,-1.0
2017-05-12 15:52:49,2017-05-12 15:52:49.900,-1.0
2017-05-12 15:52:50,2017-05-12 15:52:50.900,-1.0
2017-05-12 15:52:51,2017-05-12 15:52:51.900,-1.0
2017-05-12 15:52:52,2017-05-12 15:52:52.900,-1.0
2017-05-12 15:52:53,2017-05-12 15:52:53.900,-1.0
2017-05-12 15:52:54,2017-05-12 15:52:54.900,-1.0
2017-05-12 15:52:55,2017-05-12 15:52:55.900,-1.0
2017-05-12 15:52:56,2017-05-12 15:52:56.900,-1.0
2017-05-12 15:52:57,2017-05-12 15:52:57.900,-1.0
2017-05-12 15:52:58,2017-05-12 15:52:58.900,-1.0
2017-05-12 15:52:59,2017-05-12 15:52:59.900,-1.0
2017-05-12 15:53:00,2017-05-12 15:53:00.900,-1.0
2017-05-12 15:53:01,2017-05-12 15:53:01.900,-1.0
2017-05-12 15:53:02,2017-05-12 15:53:02.900,-1.0
2017-05-12 15:53:03,2017-05-12 15:53:03.900,-1.0
2017-05-12 15:53:04,2017-05-12 15:53:04.900,-1.0
2017-05-12 15:53:05,2017-05-12 15:53:05.900,-1.0
2017-05-12 15:53:06,2017-05-12 15:53:06.900,-1.0
2017-05-12 15:53:07,2017-05-12 15:53:07.900,-1.0
2017-05-12 15:53:08,2017-05-12 15:53:08.900,-1.0
2017-05-12 15:53:09,2017-05-12 15:53:09.900,-1.0
2017-05-12 15:53:10,2017-05-12 15:53:10.900,-1.0
2017-05-12 15:53:11,2017-05-12 15:53:11.900,-1.0
2017-05-12 15:53:12,2017-05-12 15:53:12.900,-1.0
2017-05-12 15:53:13,2017-05-12 15:53:13.900,-1.0
2017-05-12 15:53:14,2017-05-12 15:53:14.900,-1.0
2017-05-12 15:53:15,2017-05-12 15:53:15.900,-1.0
2017-05-12 15:53:16,2017-05-12 15:53:16.900,-1.0
2017-05-12 15:53:17,2017-05-12 15:53:17.900,-1.0
2017-05-12 15:53:18,2017-05-12 15:53:18.900,-1.0
2017-05-12 15:53:19,2017-05-12 15:53:19.900,-1.0
2017-05-12 15:53:20,2017-05-12 15:53:20.900,-1.0
2017-05-12 15:53:21,2017-05-12 15:53:21.900,-1.0
2017-05-12 15:53:22,2017-05-12 15:53:22.900,-1.0
2017-05-12 15:53:23,2017-05-12 15:53:23.900,-1.0
2017-05-12 15:53:24,2017-05-12 15:53:24.900,-1.0
2017-05-12 15:53:25,2017-05-12 15:53:25.900,-1.0
2017-05-12 15:53:26,2017-05-12 15:53:26.900,-1.0
2017-05-12 15:53:27,2017-05-12 15:53:27.900,-1.0
2017-05-12 15:53:28,2017-05-12 15:53:28.900,-1.0
2017-05-12 15:53:29,2017-05-12 15:53:29.900,-1.0
2017-05-12 15:53:30,2017-05-12 15:53:30.900,-1.0
2017-05-12 15:53:31,2017-05-12 15:53:31.900,-1.0
2017-05-12 15:53:32,2017-05-12 15:53:32.900,-1.0
2017-05-12 15:53:33,2017-05-12 15:53:33.900,-1.0
2017-05-12 15:53:34,2017-05-12 15:53:34.900,-1.0
2017-05-12 15:53:35,2017-05-12 15:53:35.900,-1.0
2017-05-12 15:53:36,2017-05-12 15:53:36.900,-1.0
2017-05-12 15:53:37,2017-05-12 15:53:37.900,-1.0
2017-05-12 15:53:38,2017-05-12 15:53:38.900,-1.0
2017-05-12 15:53:39,2017-05-12 15:53:39.900,-1.0
2017-05-12 15:53:40,2017-05-12 15:53:40.900,-1.0
2017-05-12 15:53:41,2017-05-12 15:53:41.900,-1.0
2017-05-12 15:53:42,2017-05-12 15:53:42.900,-1.0
2017-05-12 15:53:43,2017-05-12 15:53:43.900,-1.0
2017-05-12 15:53:44,2017-05-12 15:53:44.900,-1.0
2017-05-12 15:53:45,2017-05-12 15:53:45.900,-1.0
2017-05-12 15:53:46,2017-05-12 15:53:46.900,-1.0
2017-05-12 15:53:47,2017-05-12 15:53:47.900,-1.0
2017-05-12 15:53:48,2017-05-12 15:53:48.900,-1.0
2017-05-12 15:53:49,2017-05-12 15:53:49.900,-1.0
2017-05-12 15:53:50,2017-05-12 15:53:50.900,-1.0
2017-05-12 15:53:51,2017-05-12 15:53:51.900,-1.0
2017-05-12 15:53:52,2017-05-12 15:53:52.900,-1.0
2017-05-12 15:53:53,2017-05-12 15:53:53.900,-1.0
2017-05-12 15:53:54,2017-05-12 15:53:54.900,-1.0
2017-05-12 15:53:55,2017-05-12 15:53:55.900,-1.0
2017-05-12 15:53:56,2017-05-12 15:53:56.900,-1.0
2017-05-12 15:53:57,2017-05-12 15:53:57.900,-1.0
2017-05-12 15:53:58,2017-05-12 15:53:58.900,-1.0
2017-05-12 15:53:59,2017-05-12 15:53:59.900,-1.0
2017-05-12 15:54:00,2017-05-12 15:54:00.900,-1.0
2017-05-12 15:54:01,2017-05-12 15:54:01.900,-1.0
2017-05-12 15:54:02,2017-05-12 15:54:02.900,-1.0
2017-05-12 15:54:03,2017-05-12 15:54:03.900,-1.0
2017-05-12 15:54:04,2017-05-12 15:54:04.900,-1.0
2017-05-12 15:54:05,2017-05-12 15:54:05.900,-1.0
2017-05-12 15:54:06,2017-05-12 15:54:06.900,-1.0
2017-05-12 15:54:07,2017-05-12 15:54:07.900,-1.0
2017-05-12 15:54:08,2017-05-12 15:54:08.900,-1.0
2017-05-12 15:54:09,2017-05-12 15:54:09.900,-1.0
2017-05-12 15:54:10,2017-05-12 15:54:10.900,-1.0
2017-05-12 15:54:11,2017-05-12 15:54:11.900,-1.0
2017-05-12 15:54:12,2017-05-12 15:54:12.900,-1.0
2017-05-12 15:54:13,2017-05-12 15:54:13.900,-1.0
2017-05-12 15:54:14,2017-05-12 15:54:14.900,-1.0
2017-05-12 15:54:15,2017-05-12 15:54:15.900,-1.0
2017-05-12 15:54:16,2017-05-12 15:54:16.900,-1.0
2017-05-12 15:54:17,2017-05-12 15:54:17.900,-1.0
2017-05-12 15:54:18,2017-05-12 15:54:18.900,-1.0
2017-05-12 15:54:19,2017-05-12 15:54:19.900,-1.0
2017-05-12 15:54:20,2017-05-12 15:54:20.900,-1.0
2017-05-12 15:54:21,2017-05-12 15:54:21.900,-1.0
2017-05-12 15:54:22,2017-05-12 15:54:22.900,-1.0
2017-05-12 15:54:23,2017-05-12 15:54:23.900,-1.0
2017-05-12 15:54:24,2017-05-12 15:54:24.900,-1.0
2017-05-12 15:54:25,2017-05-12 15:54:25.900,-1.0
2017-05-12 15:54:26,2017-05-12 15:54:26.900,-1.0
2017-05-12 15:54:27,2017-05-12 15:54:27.900,-1.0
2017-05-12 15:54:28,2017-05-12 15:54:28.900,-1.0
2017-05-12 15:54:29,2017-05-12 15:54:29.900,-1.0
2017-05-12 15:54:30,2017-05-12 15:54:30.900,-1.0
2017-05-12 15:54:31,2017-05-12 15:54:31.900,-1.0
2017-05-12 15:54:32,2017-05-12 15:54:32.900,-1.0
2017-05-12 15:54:33,2017-05-12 15:54:33.900,-1.0
2017-05-12 15:54:34,2017-05-12 15:54:34.900,-1.0
2017-05-12 15:54:35,2017-05-12 15:54:35.900,-1.0
2017-05-12 15:54:36,2017-05-12 15:54:36.900,-1.0
2017-05-12 15:54:37,2017-05-12 15:54:37.900,-1.0
2017-05-12 15:54:38,2017-05-12 15:54:38.900,-1.0
2017-05-12 15:54:39,2017-05-12 15:54:39.900,-1.0
2017-05-12 15:54:40,2017-05-12 15:54:40.900,-1.0
2017-05-12 15:54:41,2017-05-12 15:54:41.900,-1.0
2017-05-12 15:54:42,2017-05-12 15:54:42.900,-1.0
2017-05-12 15:54:43,2017-05-12 15:54:43.900,-1.0
2017-05-12 15:54:44,2017-05-12 15:54:44.900,-1.0
2017-05-12 15:54:45,2017-05-12 15:54:45.900,-1.0
2017-05-12 15:54:46,2017-05-12 15:54:46.900,-1.0
2017-05-12 15:54:47,2017-05-12 15:54:47.900,-1.0
2017-05-12 15:54:48,2017-05-12 15:54:48.900,-1.0
2017-05-12 15:54:49,2017-05-12 15:54:49.900,-1.0
2017-05-12 15:54:50,2017-05-12 15:54:50.900,-1.0
2017-05-12 15:54:51,2017-05-12 15:54:51.900,-1.0
2017-05-12 15:54:52,2017-05-12 15:54:52.900,-1.0
2017-05-12 15:54:53,2017-05-12 15:54:53.900,-1.0
2017-05-12 15:54:54,2017-05-12 15:54:54.900,-1.0
2017-05-12 15:54:55,2017-05-12 15:54:55.900,-1.0
2017-05-12 15:54:56,2017-05-12 15:54:56.900,-1.0
2017-05-12 15:54:57,2017-05-12 15:54:57.900,-1.0
2017-05-12 15:54:58,2017-05-12 15:54:58.900,-1.0
2017-05-12 15:54:59,2017-05-12 15:54:59.900,-1.0
2017-05-12 15:55:00,2017-05-12 15:55:00.900,-1.0
2017-05-12 15:55:01,2017-05-12 15:55:01.900,-1.0
2017-05-12 15:55:02,2017-05-12 15:55:02.900,-1.0
2017-05-12 15:55:03,2017-05-12 15:55:03.900,-1.0
2017-05-12 15:55:04,2017-05-12 15:55:04.900,-1.0
2017-05-12 15:55:05,2017-05-12 15:55:05.900,-1.0
2017-05-12 15:55:06,2017-05-12 15:55:06.900,-1.0
2017-05-12 15:55:07,2017-05-12 15:55:07.900,-1.0
2017-05-12 15:55:08,2017-05-12 15:55:08.900,-1.0
2017-05-12 15:55:09,2017-05-12 15:55:09.900,-1.0
2017-05-12 15:55:10,2017-05-12 15:55:10.900,-1.0
2017-05-12 15:55:11,2017-05-12 15:55:11.900,-1.0
2017-05-12 15:55:12,2017-05-12 15:55:12.900,-1.0
2017-05-12 15:55:13,2017-05-12 15:55:13.900,-1.0
2017-05-12 15:55:14,2017-05-12 15:55:14.900,-1.0
2017-05-12 15:55:15,2017-05-12 15:55:15.900,-1.0
2017-05-12 15:55:16,2017-05-12 15:55:16.900,-1.0
2017-05-12 15:55:17,2017-05-12 15:55:17.900,-1.0
2017-05-12 15:55:18,2017-05-12 15:55:18.900,-1.0
2017-05-12 15:55:19,2017-05-12 15:55:19.900,-1.0
2017-05-12 15:55:20,2017-05-12 15:55:20.900,-1.0
2017-05-12 15:55:21,2017-05-12 15:55:21.900,-1.0
2017-05-12 15:55:22,2017-05-12 15:55:22.900,-1.0
2017-05-12 15:55:23,2017-05-12 15:55:23.900,-1.0
2017-05-12 15:55:24,2017-05-12 15:55:24.900,-1.0
2017-05-12 15:55:25,2017-05-12 15:55:25.900,-1.0
2017-05-12 15:55:26,2017-05-12 15:55:26.900,-1.0
